session,time,GPS Longitude,GPS Latitude,GPS Bearing,Absolute throttle position B,Throttle position,Fuel Rail Pressure,MAF(air flow),Catalyst Temp - Bank 1  Sensor 1,Catalyst Temp - Bank 2  Sensor 1,STFT - Bank1,STFT - Bank2,LTFT - Bank1,LTFT - Bank2,Air Fuel Ratio (alt),Air Fuel Ratio,Coolant,Engine Load,Absolute load value,O2 S1 Equiv. Ratio and/or Current,O2 Sensor 1x2,O2 Sensor 2x2,Relative throttle position,RPM,Timing advance,GPS Speed
1604856710642,1604857617100,9.399195676635514,48.71435582507025,222.80264,12.156863,12.54902,4820.0,5.97,481.3,485.5,-2.34375,-0.78125,-6.25,-3.125,8.578126,8.327087,86.0,21.176472,22.745098,0.92523193,0.29999998,0.25,2.3529413,688.0,0.5,0.0
1604856710642,1604857618100,9.399195676635514,48.71435582507025,222.80264,13.725491,18.431374,4250.0,14.3,481.3,485.5,-1.5625,0.0,-7.8125,-3.125,8.578126,8.740448,86.0,30.19608,21.568628,0.9711609,0.64,0.325,3.9215686,1000.0,25.5,0.0
1604856710642,1604857619101,9.399195676635514,48.71435582507025,222.80264,17.647058,16.862745,5740.0,21.44,471.0,475.90002,0.0,0.78125,-8.59375,-5.46875,8.578126,8.670136,86.0,48.627453,38.431374,0.9633484,0.78999996,0.755,9.019608,1282.0,21.5,0.0
1604856710642,1604857620100,9.399195676635514,48.71435582507025,222.80264,13.333334,11.764706,4250.0,5.05,504.90002,511.09998,0.0,-0.78125,-7.03125,-3.90625,8.578126,8.678925,86.0,16.078432,30.588236,0.96432495,0.79999995,0.805,3.5294118,1158.0,0.5,0.0
1604856710642,1604857621100,9.399200819093732,48.714384633038236,140.31444,12.156863,12.54902,4250.0,5.83,504.90002,511.09998,-2.34375,-0.78125,-5.46875,-3.90625,8.578126,8.239197,86.0,11.372549,14.90196,0.9154663,0.79499996,0.805,2.3529413,1062.0,11.5,10.483005
1604856710642,1604857622101,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4250.0,5.45,499.59998,507.2,-3.125,-1.5625,-4.6875,-2.34375,9.0,8.5383,86.0,13.333334,15.294118,0.94869995,0.79999995,0.805,2.3529413,883.0,10.0,10.07548
1604856710642,1604857623100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,3920.0,5.57,499.59998,507.2,-3.90625,-3.125,-4.6875,-2.34375,9.0,8.687714,86.0,18.431374,17.254902,0.9653015,0.81,0.79999995,1.9607843,702.0,11.0,0.0
1604856710642,1604857624100,9.39923316958231,48.71436943168575,126.99297,12.54902,12.54902,4310.0,6.23,481.5,488.7,-4.6875,-2.34375,-5.46875,-2.34375,9.0,8.986542,86.0,20.784313,19.215687,0.99850464,0.79999995,0.81,2.3529413,675.0,6.0,0.0
1604856710642,1604857625101,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4170.0,5.83,481.5,488.7,-3.90625,-1.5625,-5.46875,-3.125,9.0,9.285645,86.0,21.176472,20.392157,1.0317383,0.79999995,0.79999995,2.3529413,683.0,6.0,0.0
1604856710642,1604857626100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4210.0,5.48,464.6,472.40002,-2.34375,0.0,-5.46875,-2.34375,9.0,9.268066,86.0,19.215687,20.392157,1.0297852,0.78999996,0.78999996,2.3529413,698.0,3.5,0.0
1604856710642,1604857627100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4110.0,5.48,464.6,472.40002,-2.34375,-0.78125,-5.46875,-3.125,9.0,9.04834,86.0,20.392157,20.392157,1.0053711,0.78499997,0.78499997,2.3529413,681.0,5.0,0.0
1604856710642,1604857628100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4280.0,5.45,455.8,463.4,-1.5625,-0.78125,-5.46875,-3.125,9.0,8.968964,86.0,21.568628,20.784313,0.9965515,0.775,0.77,2.3529413,675.0,5.5,0.0
1604856710642,1604857629100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4130.0,5.46,455.8,463.4,-1.5625,-0.78125,-5.46875,-3.125,9.0,8.933807,86.0,21.568628,20.392157,0.99264526,0.765,0.765,2.3529413,683.0,6.0,0.0
1604856710642,1604857630100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4250.0,5.46,455.8,463.4,-1.5625,0.0,-5.46875,-3.125,9.0,9.109863,86.0,21.568628,20.784313,1.012207,0.755,0.755,2.3529413,683.0,3.5,0.0
1604856710642,1604857631100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4180.0,5.31,447.9,455.1,-1.5625,0.0,-5.46875,-3.125,9.0,9.030762,86.0,21.568628,20.784313,1.003418,0.755,0.75,2.3529413,670.0,5.0,0.0
1604856710642,1604857632100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4520.0,5.45,447.9,455.1,-1.5625,0.0,-5.46875,-3.125,9.0,8.968964,86.0,20.392157,20.392157,0.9965515,0.75,0.75,2.3529413,670.0,5.0,0.0
1604856710642,1604857633100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4010.0,5.45,444.1,451.5,-1.5625,-0.78125,-5.46875,-3.125,9.0,8.968964,86.0,19.607843,20.0,0.9965515,0.745,0.745,2.3529413,690.0,6.5,0.0
1604856710642,1604857634101,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4260.0,5.45,440.5,447.9,-1.5625,0.0,-5.46875,-3.125,9.0,9.030762,86.0,19.607843,20.0,1.003418,0.74,0.74,2.3529413,690.0,4.0,0.0
1604856710642,1604857635100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4030.0,5.34,440.5,447.9,-1.5625,-0.78125,-5.46875,-3.125,9.0,8.942596,86.0,19.607843,20.392157,0.9936218,0.73499995,0.73499995,2.3529413,678.0,4.0,0.0
1604856710642,1604857636100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4100.0,5.64,435.9,443.1,-1.5625,-0.78125,-5.46875,-3.125,9.0,8.933807,86.0,21.568628,20.784313,0.99264526,0.72999996,0.72999996,2.3529413,662.0,5.0,0.0
1604856710642,1604857637100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4330.0,5.45,435.9,443.1,-1.5625,-0.78125,-5.46875,-3.125,9.0,9.013184,86.0,21.960785,20.784313,1.0014648,0.72499996,0.72499996,2.3529413,659.0,5.5,0.0
1604856710642,1604857638100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4410.0,5.83,435.9,443.1,-1.5625,0.0,-5.46875,-3.125,9.0,9.092285,86.0,21.960785,20.784313,1.0102539,0.72499996,0.72499996,2.3529413,659.0,5.5,0.0
1604856710642,1604857639100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4460.0,5.45,437.2,444.2,-0.78125,0.0,-5.46875,-3.125,9.0,9.109863,86.0,20.392157,20.784313,1.012207,0.72999996,0.71999997,2.3529413,681.0,5.5,0.0
1604856710642,1604857640100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4480.0,5.45,437.2,444.2,-0.78125,0.78125,-5.46875,-3.125,9.0,9.092285,86.0,20.0,20.784313,1.0102539,0.72999996,0.71999997,2.3529413,681.0,4.5,0.0
1604856710642,1604857641100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4480.0,5.34,436.8,443.7,0.0,1.5625,-5.46875,-3.125,9.0,9.092285,87.0,19.607843,20.784313,1.0102539,0.71999997,0.72499996,2.3529413,696.0,4.0,0.0
1604856710642,1604857642100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4480.0,5.34,436.8,443.7,0.0,1.5625,-5.46875,-3.125,9.0,9.092285,87.0,21.960785,20.784313,1.0102539,0.715,0.71999997,2.3529413,673.0,4.0,0.0
1604856710642,1604857643100,9.39923316958231,48.71436943168575,126.99297,12.156863,12.54902,4390.0,5.45,437.2,444.1,0.0,0.78125,-5.46875,-3.125,9.0,9.013184,87.0,21.568628,20.784313,1.0014648,0.71999997,0.71999997,2.3529413,666.0,5.5,0.0
1604856710642,1604857645100,9.39923316958231,48.71436943168575,126.99297,12.54902,12.54902,4410.0,9.39,437.2,443.7,-0.78125,0.78125,-5.46875,-3.125,9.0,8.960175,87.0,44.313725,21.17647,0.99557495,0.715,0.715,2.3529413,886.0,4.5,0.0
1604856710642,1604857646101,9.39923316958231,48.71436943168575,126.99297,87.45098,36.47059,5080.0,190.69,437.2,443.7,0.78125,0.0,-8.59375,-5.46875,8.499023,8.81955,87.0,76.86275,92.15686,0.97994995,0.78499997,0.17999999,99.60784,5370.0,14.0,0.0
1604856710642,1604857647100,9.39923316958231,48.71436943168575,126.99297,65.882355,36.47059,12320.0,253.59,437.2,443.7,0.78125,0.0,-8.59375,-5.46875,7.5498047,7.7379456,87.0,76.86275,95.29412,0.8597717,0.78499997,0.17999999,28.235294,5370.0,14.0,0.0
1604856710642,1604857648101,9.39923316958231,48.71436943168575,126.99297,33.333332,45.882355,12850.0,182.89,696.3,711.0,7.8125,4.6875,-8.59375,-5.46875,7.1982417,7.7818913,87.0,87.84314,51.764706,0.86465454,0.83,0.815,29.803923,6917.0,7.0,0.0
1604856710642,1604857649100,9.39930024767932,48.71432653902416,126.99297,87.05882,87.45098,11400.0,240.46,696.3,711.0,0.0,5.46875,-8.59375,-5.46875,7.5234375,7.6148987,87.0,97.647064,95.68627,0.84609985,0.835,0.83,99.21569,6314.0,25.0,0.0
1604856710642,1604857650100,9.399380051530477,48.71430053574136,117.73522,83.52941,74.117645,12590.0,240.46,772.9,784.8,0.0,2.34375,-8.59375,-5.46875,7.1982417,7.175171,87.0,97.647064,93.72549,0.7972412,0.825,0.82,90.588234,6314.0,25.0,23.460999
1604856710642,1604857651100,9.39953222949085,48.71425256450013,115.94299,72.15686,87.45098,12760.0,207.77,783.6,784.8,3.90625,0.78125,-8.59375,-5.46875,7.4091797,7.676422,87.0,98.43137,96.47059,0.8529358,0.82,0.82,72.15686,5293.0,24.5,44.268658
1604856710642,1604857652100,9.399713134774498,48.71419733193522,110.59343,87.45098,87.45098,11990.0,228.49,783.6,784.8,3.90625,4.6875,-8.59375,-5.46875,8.103516,7.8346252,87.0,100.0,98.43137,0.8705139,0.765,0.765,99.60784,5739.0,24.5,56.133247
1604856710642,1604857653100,9.399982047785299,48.714128728518595,117.35921,80.39216,78.039215,12020.0,251.99,783.6,800.4,1.5625,3.125,-8.59375,-5.46875,7.1982417,7.052124,87.0,100.0,95.29412,0.78356934,0.81,0.805,90.588234,6967.0,24.0,73.230774
1604856710642,1604857654100,9.400319956603,48.714017614293695,116.852554,80.39216,87.45098,11800.0,251.99,787.7,800.4,0.78125,0.78125,-8.59375,-5.46875,8.041992,7.3600154,87.0,100.0,95.29412,0.81777954,0.805,0.79999995,99.60784,6967.0,25.0,96.57586
1604856710642,1604857655100,9.400701314636601,48.713890923686186,116.75487,18.82353,30.588236,8270.0,228.55,813.4,823.4,2.34375,0.0,-7.8125,-5.46875,9.413086,17.999725,87.0,98.039215,97.254906,1.9999695,0.78,0.78499997,10.980392,5746.0,14.0,109.63251
1604856710642,1604857656101,9.401118849089883,48.71376279528433,116.68204,18.039215,18.039215,4710.0,27.06,813.4,823.4,0.0,0.0,-7.03125,-4.6875,9.413086,17.999725,87.0,0.0,13.725491,1.9999695,0.0,0.0,10.196078,5008.0,16.5,118.83175
1604856710642,1604857657100,9.401508102026508,48.7136321390031,116.22889,19.607843,18.431374,5040.0,30.2,752.7,759.9,0.0,0.0,-7.8125,-4.6875,9.421875,17.999725,87.0,0.0,13.725491,1.9999695,0.0,0.0,11.372549,3840.0,10.0,106.498215
1604856710642,1604857658100,9.401855633940961,48.71351433493029,115.31302,17.647058,17.254902,4730.0,23.36,752.7,759.9,0.0,0.0,-7.8125,-4.6875,9.421875,17.999725,87.0,0.0,17.254902,1.9999695,0.0,0.0,9.019608,3498.0,9.0,104.906525
1604856710642,1604857659100,9.402082269261683,48.71343911362451,114.343094,19.215687,19.215687,4850.0,30.38,752.7,759.9,0.0,0.0,-7.8125,-4.6875,9.421875,17.999725,87.0,0.0,19.607843,1.9999695,0.0,0.0,10.980392,4097.0,10.0,88.07042
1604856710642,1604857660100,9.402282169286279,48.71338916170538,116.914764,18.039215,18.431374,5170.0,24.72,704.9,710.2,0.0,0.0,-7.8125,-4.6875,9.421875,17.999725,87.0,0.0,18.431372,1.9999695,0.005,0.0,9.803922,3683.0,9.5,62.060944
1604856710642,1604857661100,9.40247415785814,48.71332840162748,117.23883,17.254902,17.254902,4490.0,22.67,652.6,656.9,0.0,0.0,-7.8125,-4.6875,9.421875,17.999725,87.0,0.0,16.862745,1.9999695,0.01,0.005,8.627451,3469.0,9.0,56.2853
1604856710642,1604857662101,9.402651352611684,48.71326758331135,116.96389,16.862745,16.862745,4860.0,21.99,652.6,656.9,0.0,0.0,-7.8125,-4.6875,9.421875,17.999725,87.0,0.0,16.862745,1.9999695,0.01,0.01,8.235294,3254.0,8.0,52.621376
1604856710642,1604857663100,9.402816736831321,48.71322283360774,115.805664,16.078432,16.078432,5260.0,17.5,609.9,613.1,0.0,0.0,-7.8125,-4.6875,9.413086,17.999725,87.0,0.0,16.470589,1.9999695,0.015,0.015,7.0588236,2900.0,8.0,48.001915
1604856710642,1604857664100,9.40296416061082,48.7131694293901,114.76733,15.686275,15.686275,4450.0,16.12,609.9,613.1,0.0,0.0,-7.8125,-4.6875,9.413086,17.999725,87.0,0.0,16.078432,1.9999695,0.02,0.015,6.666667,2595.0,8.0,44.06136
1604856710642,1604857665100,9.403097363352876,48.713120699316775,114.041466,14.901961,15.294118,5240.0,14.94,576.2,578.6,0.0,0.0,-7.8125,-4.6875,9.413086,17.999725,87.0,0.0,16.078432,1.9999695,0.02,0.02,5.882353,2432.0,6.5,40.062714
1604856710642,1604857666100,9.403220791034913,48.71308176272767,113.68281,14.117647,14.509804,4510.0,11.37,576.2,578.6,0.0,0.0,-7.8125,-4.6875,8.578126,9.567169,87.0,12.156863,14.509804,1.0630188,0.024999999,0.024999999,4.7058825,2184.0,4.5,36.143185
1604856710642,1604857667100,9.40333298418293,48.713044949431016,113.82953,16.078432,16.862745,4040.0,18.9,576.2,578.6,0.0,-0.78125,-7.8125,-5.46875,8.578126,8.670136,87.0,24.705883,20.392157,0.9633484,0.099999994,0.07,7.8431373,2093.0,47.5,32.719765
1604856710642,1604857668101,9.40343933658629,48.71301026115777,114.30665,16.470589,16.862745,4910.0,19.58,570.2,573.0,0.78125,-3.90625,-7.8125,-5.46875,8.578126,8.696503,87.0,26.666668,23.921568,0.9662781,0.13499999,0.14,7.8431373,2142.0,47.0,31.568048
1604856710642,1604857670100,9.40366065722671,48.71294303075419,114.001434,15.686275,14.901961,4260.0,14.47,567.7,573.6,1.5625,-3.90625,-7.8125,-5.46875,8.578126,8.766815,86.0,21.960785,20.0,0.9740906,0.19,0.205,6.666667,2184.0,51.0,32.86323
1604856710642,1604857671100,9.403769009688538,48.71290460463552,112.09183,15.686275,16.470589,4070.0,18.45,567.7,573.6,0.0,-3.90625,-7.8125,-5.46875,8.578126,8.5383,86.0,22.745098,18.82353,0.94869995,0.22999999,0.205,6.27451,2102.0,48.5,32.57927
1604856710642,1604857672100,9.403881892728608,48.71287539658212,111.592575,16.862745,16.862745,5000.0,20.59,557.0,563.4,0.78125,-3.90625,-7.8125,-5.46875,8.578126,8.643768,86.0,27.843138,25.09804,0.9604187,0.635,0.695,8.235294,2101.0,45.5,31.75863
1604856710642,1604857673100,9.403989090141303,48.712848155129315,111.52492,16.862745,17.254902,5080.0,21.92,557.0,563.4,0.0,-4.6875,-8.59375,-5.46875,8.578126,8.608612,86.0,30.19608,25.09804,0.95651245,0.78499997,0.81,8.235294,2143.0,44.0,31.437893
1604856710642,1604857674100,9.404107029396233,48.712821332272775,111.81204,20.0,18.82353,5640.0,27.22,563.8,573.4,0.0,-4.6875,-8.59375,-5.46875,9.0,9.13623,86.0,36.47059,36.07843,1.0151367,0.815,0.815,12.156863,2182.0,39.5,32.002018
1604856710642,1604857675100,9.404219955728932,48.712791860521115,110.88723,20.0,19.607843,5650.0,32.1,563.8,573.4,0.78125,-0.78125,-8.59375,-5.46875,9.0,9.13623,86.0,41.568626,36.07843,1.0151367,0.76,0.755,12.156863,2297.0,38.0,32.85965
1604856710642,1604857679100,9.404744024167433,48.71267280185076,105.997055,14.509804,14.117647,3950.0,13.14,626.9,639.2,-1.5625,-3.125,-7.03125,-5.46875,9.0,8.872284,86.0,20.784313,13.725491,0.9858093,0.71999997,0.7,5.490196,2519.0,51.5,37.685432
1604856710642,1604857681100,9.405005343070263,48.71262517776757,104.81683,14.117647,14.117647,4050.0,10.34,612.2,617.9,-2.34375,-1.5625,-7.03125,-4.6875,9.0,9.180176,85.0,13.333334,13.333333,1.0200195,0.71,0.695,4.7058825,1905.0,23.0,33.19337
1604856710642,1604857683100,9.40520972141507,48.71257793259456,105.42937,14.901961,14.117647,4100.0,11.19,577.7,582.6,-3.90625,-2.34375,-7.03125,-4.6875,9.0,8.995331,85.0,14.901961,18.431372,0.9994812,0.71,0.69,5.490196,1823.0,47.0,25.698467
1604856710642,1604857684101,9.405296670747868,48.71255627533113,104.20019,15.686275,16.078432,4100.0,15.97,577.7,582.6,-0.78125,-0.78125,-7.8125,-5.46875,9.0,9.51416,85.0,27.058825,22.745098,1.0571289,0.7,0.685,6.666667,1599.0,39.5,24.680588
1604856710642,1604857685100,9.405374829351157,48.712538299263954,108.61443,15.294118,14.901961,4600.0,15.01,560.6,570.9,0.0,-0.78125,-7.8125,-5.46875,9.0,9.04834,85.0,27.843138,21.17647,1.0053711,0.7,0.68,5.882353,1604.0,39.0,23.057478
1604856710642,1604857686100,9.405461255729128,48.712527897418525,107.11861,14.901961,15.294118,4450.0,13.36,560.6,570.9,0.78125,-0.78125,-7.8125,-5.46875,9.0,9.224121,85.0,24.705883,21.960785,1.0249023,0.695,0.68,5.882353,1626.0,41.0,23.677698
1604856710642,1604857687101,9.405554950517274,48.712508222887294,104.43542,14.901961,15.294118,4450.0,14.47,560.6,570.9,2.34375,-0.78125,-7.8125,-5.46875,9.0,9.224121,85.0,25.09804,21.960785,1.0249023,0.695,0.68,5.882353,1636.0,40.5,24.064919
1604856710642,1604857688100,9.405643973084835,48.712497230865026,102.93389,14.901961,13.333334,4570.0,12.37,545.7,560.1,0.78125,0.78125,-7.8125,-5.46875,9.0,9.013184,85.0,19.215687,23.529411,1.0014648,0.69,0.675,5.490196,1682.0,21.5,24.187265
1604856710642,1604857689100,9.405737077818417,48.712493073477404,101.455025,13.333334,13.333334,3880.0,8.8,545.7,560.1,0.0,-1.5625,-7.03125,-4.6875,9.0,8.8107605,85.0,8.235294,13.725491,0.9789734,0.685,0.66999996,3.5294118,1588.0,12.0,24.865515
1604856710642,1604857690100,9.405829037255083,48.71248915136205,99.177704,12.941176,12.941176,5200.0,6.71,556.6,570.5,0.0,0.0,-7.03125,-4.6875,9.395508,14.807922,85.0,0.0,14.509804,1.6453247,0.685,0.66999996,3.137255,1268.0,3.0,23.73095
1604856710642,1604857692100,9.405959839450373,48.71247731356857,100.11499,12.54902,12.54902,4440.0,5.93,529.2,540.2,0.0,0.0,-5.46875,-3.90625,8.578126,9.030762,85.0,21.176472,20.0,1.003418,0.035,0.035,2.745098,733.0,8.5,15.439525
1604856710642,1604857693100,9.405959839450373,48.71247731356857,100.11499,12.54902,12.941176,4720.0,6.52,529.2,540.2,0.0,0.0,-6.25,-4.6875,8.578126,8.511932,86.0,18.039215,21.960785,0.94577026,0.049999997,0.049999997,2.745098,766.0,-1.0,0.0
1604856710642,1604857694101,9.405959839450373,48.71247731356857,100.11499,12.54902,12.54902,4680.0,6.45,515.1,524.1,-1.5625,-0.78125,-6.25,-3.90625,8.578126,8.44162,86.0,19.215687,22.352942,0.93795776,0.085,0.085,2.745098,715.0,-2.0,0.0
1604856710642,1604857695100,9.405959839450373,48.71247731356857,100.11499,12.54902,12.54902,4730.0,6.23,515.1,524.1,-2.34375,-0.78125,-6.25,-3.90625,8.578126,8.353455,86.0,20.392157,22.352942,0.9281616,0.085,0.085,2.745098,697.0,-2.5,0.0
1604856710642,1604857696100,9.405959839450373,48.71247731356857,100.11499,12.54902,12.54902,4660.0,6.18,504.09998,511.8,-2.34375,-0.78125,-6.25,-3.90625,9.0,8.485565,86.0,19.215687,22.352942,0.9428406,0.13,0.13,2.745098,693.0,-2.5,0.0
1604856710642,1604857697101,9.405959839450373,48.71247731356857,100.11499,12.156863,12.54902,4330.0,5.03,504.09998,511.8,-2.34375,-0.78125,-6.25,-3.90625,9.0,8.608612,86.0,20.784313,21.568628,0.95651245,0.13499999,0.13499999,1.9607843,647.0,-1.0,0.0
1604856710642,1604857700101,9.405959839450373,48.71247731356857,100.11499,12.156863,12.54902,3950.0,5.45,483.0,490.09998,-2.34375,-0.78125,-6.25,-3.90625,9.0,9.013184,86.0,20.0,20.784313,1.0014648,0.17999999,0.17999999,2.3529413,669.0,4.5,0.0
1604856710642,1604857701100,9.405959839450373,48.71247731356857,100.11499,12.156863,12.54902,4190.0,5.45,483.0,490.09998,-1.5625,-0.78125,-6.25,-3.90625,9.0,8.942596,86.0,20.784313,20.392157,0.9936218,0.185,0.19,2.3529413,695.0,3.5,0.0
1604856710642,1604857703100,9.405959839450373,48.71247731356857,100.11499,12.156863,12.54902,4070.0,5.45,471.5,478.7,-1.5625,-0.78125,-6.25,-3.90625,9.0,8.995331,86.0,20.392157,20.392157,0.9994812,0.19999999,0.205,2.3529413,692.0,5.0,0.0
1604856710642,1604857704100,9.405959839450373,48.71247731356857,100.11499,12.156863,12.54902,4360.0,5.45,465.4,478.7,-0.78125,0.0,-6.25,-3.90625,9.0,8.995331,86.0,20.0,20.784313,0.9994812,0.205,0.205,2.3529413,672.0,5.0,0.0
1604856710642,1604857705100,9.405959839450373,48.71247731356857,100.11499,12.156863,12.54902,4270.0,5.53,465.4,472.40002,0.0,0.78125,-6.25,-3.90625,9.0,9.109863,86.0,21.960785,20.784313,1.012207,0.205,0.205,2.3529413,673.0,6.5,0.0
1604856710642,1604857706101,9.405959839450373,48.71247731356857,100.11499,12.156863,13.333334,4270.0,5.53,465.4,472.40002,0.0,0.78125,-8.59375,-5.46875,9.0,9.109863,86.0,20.784313,20.784313,1.012207,0.21,0.21,2.3529413,673.0,2.0,0.0
1604856710642,1604857707100,9.405959839450373,48.71247731356857,100.11499,16.078432,16.470589,5040.0,16.33,465.4,472.40002,1.5625,0.78125,-8.59375,-6.25,9.0,9.030762,86.0,37.64706,29.80392,1.003418,0.22999999,0.225,7.4509807,1189.0,30.0,0.0
1604856710642,1604857708100,9.405959839450373,48.71247731356857,100.11499,17.254902,18.431374,5750.0,22.98,487.59998,498.7,2.34375,2.34375,-8.59375,-6.25,9.0,8.740448,86.0,45.490196,36.862743,0.9711609,0.33499998,0.225,9.019608,1616.0,30.5,0.0
1604856710642,1604857710100,9.40609006222846,48.712460180476995,101.06966,19.607843,19.607843,6080.0,25.1,575.0,591.3,-2.34375,0.0,-8.59375,-5.46875,9.0,8.749237,86.0,44.705883,41.17647,0.97213745,0.59999996,0.59499997,11.372549,1607.0,21.5,18.830578
1604856710642,1604857712100,9.406291658965827,48.71243185191641,101.81918,16.862745,18.039215,5840.0,22.7,575.0,591.3,0.78125,-2.34375,-8.59375,-6.25,9.0,8.986542,87.0,40.784313,33.333332,0.99850464,0.585,0.59999996,8.235294,1631.0,35.0,30.007627
1604856710642,1604857713101,9.406419857909663,48.712419259493416,98.07233,14.901961,16.470589,5070.0,13.21,616.6,635.1,-0.78125,-0.78125,-8.59375,-6.25,9.0,8.766815,87.0,21.960785,23.921568,0.9740906,0.53499997,0.53499997,5.882353,1861.0,35.0,34.20382
1604856710642,1604857714100,9.406550963032904,48.71240733094086,92.52679,14.901961,15.294118,4280.0,15.12,616.6,635.1,0.0,-0.78125,-8.59375,-5.46875,9.0,9.470215,87.0,6.27451,23.529411,1.0522461,0.515,0.53999996,5.882353,2000.0,11.5,37.506645
1604856710642,1604857715101,9.406700176812885,48.712407673459374,91.78769,14.901961,15.294118,4580.0,12.93,596.9,615.6,1.5625,-0.78125,-8.59375,-5.46875,9.0,8.784393,87.0,25.882353,23.137255,0.9760437,0.49499997,0.53,5.882353,1577.0,39.5,39.045918
1604856710642,1604857716100,9.406856256970585,48.71240297341079,93.35987,12.941176,13.333334,3870.0,12.93,583.1,601.6,0.0,-0.78125,-7.8125,-4.6875,9.0,8.872284,87.0,23.137255,13.333333,0.9858093,0.48999998,0.545,2.745098,1577.0,31.5,40.57231
1604856710642,1604857717100,9.407015095534982,48.71238977156129,97.18574,12.54902,12.941176,4190.0,6.9,583.1,601.6,-2.34375,-2.34375,-7.03125,-4.6875,9.0,8.547089,87.0,8.627451,13.333333,0.9496765,0.48,0.555,2.745098,1311.0,12.0,41.53983
1604856710642,1604857719100,9.407320029015887,48.712343464844274,105.24036,12.54902,12.941176,4080.0,6.59,567.6,584.2,-3.90625,-0.78125,-7.03125,-4.6875,9.0,8.872284,87.0,9.411765,13.333333,0.9858093,0.48999998,0.585,2.745098,1255.0,13.0,41.02662
1604856710642,1604857720100,9.407465457175595,48.71230767349568,109.9595,12.156863,12.941176,4040.0,6.59,560.1,575.9,-3.90625,-2.34375,-7.03125,-3.90625,9.0,8.960175,87.0,9.411765,12.941176,0.99557495,0.5,0.59999996,2.3529413,1255.0,13.5,40.30594
1604856710642,1604857721101,9.407601635456114,48.7122762676326,109.81903,12.54902,12.54902,4070.0,6.56,560.1,575.9,-3.125,0.0,-7.03125,-3.90625,9.0,8.8107605,87.0,9.803922,13.333333,0.9789734,0.515,0.615,2.745098,1224.0,13.5,37.915623
1604856710642,1604857722100,9.407727180727942,48.71224942563867,122.17252,12.54902,12.54902,3970.0,6.59,551.6,562.9,-3.125,-0.78125,-7.03125,-3.90625,9.0,9.030762,87.0,9.803922,13.333333,1.003418,0.53499997,0.63,2.745098,1201.0,14.5,32.527424
1604856710642,1604857723100,9.407806404543996,48.71220263479495,145.75192,15.294118,13.725491,3980.0,15.15,551.6,562.9,-2.34375,-1.5625,-7.8125,-4.6875,9.0,8.960175,87.0,26.27451,21.960785,0.99557495,0.555,0.64,5.490196,1266.0,33.5,30.749025
1604856710642,1604857724100,9.407846195958847,48.71211721944086,160.05127,17.647058,16.470589,5600.0,15.15,551.6,562.9,-2.34375,0.78125,-8.59375,-5.46875,9.0,9.259277,87.0,26.27451,40.784313,1.0288086,0.59,0.66999996,9.411765,1266.0,33.5,30.77505
1604856710642,1604857725100,9.407842234278421,48.71202725146649,182.40526,16.470589,15.686275,5940.0,17.36,549.7,562.7,0.0,0.78125,-8.59375,-6.25,9.0,8.995331,87.0,42.352943,36.07843,0.9994812,0.695,0.715,7.4509807,1398.0,31.5,33.037716
1604856710642,1604857726101,9.40778023846978,48.71193772678434,204.21724,15.686275,15.686275,5040.0,14.82,549.7,562.7,0.0,-0.78125,-8.59375,-5.46875,9.0,9.04834,87.0,34.11765,27.058823,1.0053711,0.695,0.705,6.666667,1459.0,35.0,35.741726
1604856710642,1604857727100,9.407676647764559,48.711871847676974,226.87277,15.686275,16.862745,4960.0,18.97,559.3,572.8,0.0,0.0,-8.59375,-5.46875,9.0,9.180176,87.0,33.72549,27.450981,1.0200195,0.705,0.7,6.666667,1498.0,34.5,36.987816
1604856710642,1604857728100,9.407540001051128,48.71183909936143,250.74649,21.568628,16.862745,5420.0,18.97,559.3,572.8,0.0,0.0,-8.59375,-5.46875,9.0,9.285645,87.0,33.72549,49.80392,1.0317383,0.705,0.7,13.333334,1498.0,34.5,37.474453
